link,aside-content
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9C%D0%B0%D1%80%D0%B8%D0%BE%D0%BD%D0%B5%D1%82%D0%BE%D0%BA!!,"Информация Предыдущий эпизод Доверенная Миссия: Защита Однохвостого!! Эпизод Боруто #122 Следующий эпизод Возвращение Урашики Арка Сопровождение Однохвостого Музыка Опенинг "" Golden Time "" Эндинг "" Mikansei na Hikaritachi "" Трансляции Японская 1 сентября 2019 "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9D%D0%B0%D1%81%D0%B5%D0%BA%D0%BE%D0%BC%D1%8B%D1%85!_%D0%9E%D0%B1%D0%BC%D0%B0%D0%BD%D1%89%D0%B8%D0%BA%D0%B8_%D0%B8_%D0%9E%D0%B1%D0%BC%D0%B0%D0%BD%D1%83%D1%82%D1%8B%D0%B5!,"Информация Предыдущий эпизод Где Же Разница? Разве Не Все Букашки Одинаковы? Эпизод Наруто #150 Следующий эпизод Сверкай, Бьякуган! Это Мой Путь Ниндзя! Арка Миссия Поиска Бикочу Музыка Опенинг "" No Boy, No Cry "" Эндинг "" Speed "" Трансляции Русская 21 января 2011 Японская 31 августа 2005 Английская 22 марта 2008 Персонажи Гигантская Пчела Техники Техника Пчелиной Бомбы Клон Пчелиного Воска Техника Дребезжания Насекомых Каменный Улей Техника Тысячи Пчелиных Жал Водяная Игла "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9D%D0%B0%D1%81%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D0%92%D0%BD%D1%83%D1%82%D1%80%D0%B8_%D0%92%D0%BE%D0%B4%D1%8F%D0%BD%D0%BE%D0%B9_%D0%A2%D1%8E%D1%80%D1%8C%D0%BC%D1%8B!!_(%D0%A2%D0%BE%D0%BC),"Информация о томе Предыдущий том Собрание Пяти Каге, Начинается…!! Том 50 Следующий том Саске против Данзо…!! Дата выхода На японском 4 марта 2010 ( ISBN 978-4-08-870011-3 ) На английском 1 февраля 2011 ( ISBN 978-1-4215-3497-8 ) Персонажи Чоумей Сайкен Десятихвостый Кокуоу Сон Гоку Сабу Понта Дзюцу Стихия Пыла: Кагуцучи Падение Гильотины Стихия Шторма: Лазерный Цирк Стихия Ветра: Техника Великой Серповидной Ласки Красная Секретная Техника: Механические Треугольники Песчаный Ливень Последовательных Выстрелов Стихия Лавы: Техника Явления Плавления Поглощение Восстановительных Клеток Стихия Кипения: Техника Искусного Тумана Техника Споры Стихия Земли: Техника Утяжелённого Камня Стихия Пыли: Техника Отрешения от Примитивного Мира Стихия Земли: Техника Голема Стихия Земли: Техника Лёгкого Камня Железный Коготь Стихия Земли: Каменное Укрытие Техника Проклятой Печати Переноса Сознания Марионетки Удар Головой Разрез Ёсаку Стихия Воды: Великая Взрывная Волна Воды Сотворение Чернил Барьерный Талисман: Бронированный Глаз Техника Акульего Танца Водяной Тюрьмы Техника Замены Паразитное Клонирование Стихия Молнии: Двойной Аркан "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9D%D0%B8%D0%BD%D0%B4%D0%B7%D1%8E%D1%86%D1%83_%D0%9F%D0%BE%D0%BB%D0%BE%D0%B2!!,"Информация Предыдущий эпизод Метал Ли Неистовствует!! Эпизод Боруто #4 Следующий эпизод Загадочный Студент по Обмену...!! Арка Поступление в Академию Новелла Новые Ниндзя Конохи, Летящие в Синем Небе! Музыка Опенинг "" Baton Road "" Эндинг "" Dreamy Journey "" Трансляции Японская 26 апреля 2017 Персонажи Гамагоро Мицуки "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9F%D0%BE%D0%B4%D0%BE%D0%B1%D0%BD%D0%B0%D1%8F_%D0%A8%D1%82%D0%BE%D1%80%D0%BC%D1%83!!,"Информация по главе Том Справочник Шиноби Наруто!! (#15) Предыдущая глава "" Справочник Шиноби Наруто!! "" Глава Наруто #135 Следующая глава "" Последний Удар...!! "" Арка Разрушение Конохи Аниме Наруто Эпизод 78 Техники Комбинированное Превращение Техника Притворного Сна Обезглавливание Жабьим Мечом Стихия Воды: Водяные Пули Стихия Ветра: Сверлящий Воздушный Снаряд "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%9F%D1%80%D0%B8_%D0%9D%D1%83%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9_%D0%92%D0%B8%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8:_%D0%A8%D0%B0%D1%80%D0%B8%D0%BD%D0%B3%D0%B0%D0%BD_%D0%9D%D0%B5_%D0%9F%D0%BE%D0%BC%D0%BE%D0%B6%D0%B5%D1%82,"Информация Предыдущий эпизод Непредсказуемый Номер 1, Наруто Присоединяется к Битве! Эпизод Наруто #15 Следующий эпизод Снятая Печать Арка Пролог — Страна Волн Манга Наруто Глава 27 Наруто Глава 28 Новелла Наруто: Невинное Сердце, Демоническая Кровь Музыка Опенинг "" R★O★C★K★S "" Эндинг "" Wind "" Трансляции Японская 16 января 2003 "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%A8%D0%B8%D0%BA%D0%B0%D0%BC%D0%B0%D1%80%D1%83!!,"Информация по главе Том Битва Шикамару!! (#37) Предыдущая глава "" Команда 10 Отправляется...!! "" Глава Наруто #332 Следующая глава "" Близость...!! "" Арка Миссия по Пресечению Действий Акацуки Аниме Наруто: Шиппууден Эпизод 83 Техники Техника Теневого Подражания Сюрикена "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%A8%D0%B8%D0%BA%D0%B0%D0%BC%D0%B0%D1%80%D1%83!!_(%D0%A2%D0%BE%D0%BC),Информация о томе Предыдущий том Команда 10 Том 37 Следующий том Плоды Тренировок...!! Дата выхода На японском 4 Апреля 2007 ( ISBN 978-4-08-874338-7 ) На английском 3 Февраля 2009 ( ISBN 978-1-4215-2173-2 ) Персонажи Иномацу Дзюцу Стихия Ветра: Расенган Техника Теневого Подражания Сюрикена Техника Теневого Сбора Стихия Ветра: Ужасающее Давление Стихия Молнии: Ложная Тьма Стихия Огня: Адское Пламя Стихия Воды: Разрывающий Поток Техника Тайфуна Водного Водоворота Стихия Ветра: Расенсюрикен 
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%B2_%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B5_%D0%9E%D0%B1%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2_%D0%B8_%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D0%B8,"Информация Предыдущий эпизод Правда Эпизод Наруто: Шиппууден #142 Следующий эпизод Восьмихвостый Против Саске Арка Битва Братьев, Предначертанная Судьбой Манга Наруто Глава 403 Наруто Глава 404 Наруто Глава 408 Наруто Глава 410 Наруто Глава 411 Музыка Опенинг "" Sign "" Эндинг "" For You "" Трансляции Японская 7 января 2010 Появления Персонажи Киллер Би Киёи Ёцуки Техники Печать Железных Доспехов "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%B2_%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B5_%D0%9E%D0%B1%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2_%D0%B8_%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D0%B8!!,"Информация по главе Том Передача Сендзюцу...!! (#44) Предыдущая глава "" Передача Сендзюцу...!! "" Глава Наруто #410 Следующая глава "" Восьмихвостый Против Саске!! "" Арка Битва Братьев, Предначертанная Судьбой Аниме Наруто: Шиппууден Эпизод 142 Наруто: Шиппууден Эпизод 155 "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%B7%D0%B0_%D0%91%D0%B0%D1%80%D1%8C%D0%B5%D1%80,"Информация Предыдущий эпизод Преодоление Стихии Кристалла Эпизод Наруто: Шиппууден #105 Следующий эпизод Красная Камелия Арка Появление Трёххвостого Музыка Опенинг "" Hotaru no Hikari "" Эндинг "" Shinkokyū "" Трансляции Японская 16 апреля 2009 Появления Техники Кристальная Броня Стихия Воды: Выстрел Огромной Массы Воды "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D1%81_%D0%91%D1%8C%D1%8F%D0%BA%D1%83%D0%B3%D0%B0%D0%BD%D0%BE%D0%BC:_%D0%A5%D0%B8%D0%BD%D0%B0%D1%82%D0%B0_%D0%A1%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%82%D1%81%D1%8F_%D0%A1%D0%BC%D0%B5%D0%BB%D0%B5%D0%B5!,"Информация Предыдущий эпизод Неожиданная Атака! Козырь Наруто! Эпизод Наруто #46 Следующий эпизод Проигрыш На Кону!! Арка Экзамены на Чуунина Манга Наруто Глава 78 Наруто Глава 79 Музыка Опенинг "" Haruka Kanata "" Эндинг "" Harmonia "" Трансляции Японская 20 августа 2003 Персонажи Ханаби Хьюга Хиаши Хьюга Техники Мягкий Кулак "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D1%8B_%D0%9A%D0%B0%D0%B6%D0%B4%D0%BE%D0%B3%D0%BE...!!,"Информация по главе Том Мост Героя!! (#4) Предыдущая глава "" Твоё Будущее Это...!! "" Глава Наруто #031 Следующая глава "" Орудие под Названием Шиноби "" Арка Пролог — Страна Волн Аниме Наруто Эпизод 18 Персонажи Агари "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%B8%D1%82%D0%B2%D1%8B_%D0%9A%D0%B0%D0%B6%D0%B4%D0%BE%D0%B3%D0%BE...!!_(%D0%B3%D0%BB%D0%B0%D0%B2%D0%B0_42),"Информация по главе Том Претенденты!! (#5) Предыдущая глава "" Шёпот Демонов...?! "" Глава Наруто #042 Следующая глава "" Десятый Вопрос...!! "" Арка Экзамены на Чуунина Аниме Наруто Эпизод 24 Персонажи Джимей Комаза Техники Техника Переноса Сознания Тела Третий Глаз "
https://naruto.fandom.com/ru/wiki/%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D1%81%D0%BB%D0%BE%D0%B2%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9D%D0%B5%D0%B1%D0%B5%D1%81,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Тайдзюцу , Сюрикендзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Внутренняя Сакура Пользователи Сакура Харуно "
